CustomerID,FirstName,LastName,Age,City,Country,Email,CorporateEmail,Newsletter,AgeGroup,CustomerGroup
47-479-660-558,Balthasar ,Völkel,44.0,Fort Worth,United_States,Balthasar .Völkel@email.com,,1.0,Adult,CC1
66-662-689-797,Magnus,Schott,52.0,Skopje,North_Macedonia,Magnus .Schott@email.com,,0.0,Adult,CC3
20-203-547-765,Karola,Pauls,35.0,Poznan,Poland,Karola.Pauls@email.com,,0.0,Adult,CC1
52-522-834-288,Augusta,Heitmann,29.0,Naples,Italy,Augusta.Heitmann@email.com,,1.0,Adult,CC1
20-202-766-282,Theres,Uhl,48.0,Toulouse,Franec,Theres.Uhl@email.com,,0.0,Adult,CC1
45-450-415-109,Silva,Claußen,30.0,Brussels,Belgium,Silva.Claußen@email.com,,0.0,Adult,CC2
71-715-933-553,Marleen,Andreas,26.0,Essen,Germany,Marleen.Andreas@email.com,,1.0,Adult,CC3
38-387-457-799,Sevim,Röhrig,24.0,Helsinki,Finland,Sevim.Röhrig@corp.com,Sevim.Röhrig@corp.com,1.0,Adult,CC2
38-382-744-702,Kenan,Behringer,33.86,Chisinau,Moldova,Kenan .Behringer@email.com,,0.0,Adult,CC1
68-683-995-149,Hedda,Degen,26.0,The Hague,Netherlands,Hedda.Degen@email.com,,0.0,Adult,CC3
62-628-167-783,Edit,Behn,31.0,Valencia,Spain,Edit.Behn@email.com,,1.0,Adult,CC2
31-317-804-389,Nadeschda,Knab,16.0,Antwerpen,Belgium,Nadeschda.Knab@corp.com,Nadeschda.Knab@corp.com,1.0,Adolescent,CC2
95-957-248-149,Franco,Rombach,42.0,Toulouse,France,Franco .Rombach@email.com,,0.0,Adult,CC1
41-416-837-326,Gunhild,Plötz,17.0,Donetsk,Ukraine,Gunhild.Plötz@email.com,,0.0,Adolescent,CC1
35-350-666-607,Dietlind,Wenger,26.0,Phoenix,United_States,Dietlind.Wenger@email.com,,1.0,Adult,CC3
13-131-649-985,Doris,Zühlke,40.0,Edinburgh,United_Kingdom,Doris.Zühlke@email.com,,1.0,Adult,CC3
51-511-527-913,Zdenka,Schaible,38.0,Baltimore,United_States,Zdenka.Schaible@email.com,,1.0,Adult,CC2
86-863-142-142,Ismet ,Reichenbach,18.0,Duisburg,Germany,Ismet .Reichenbach@email.com,,1.0,Adult,CC3
52-522-522-416,Radmila,Escher,24.0,Sector 3,Romania,Radmila.Escher@email.com,,1.0,Adult,CC1
77-779-158-618,Evamaria,Barthel,33.0,Dresden,Germany,Evamaria.Barthel@email.com,,0.0,Adult,CC1
32-325-955-495,Jens,Kaps,35.0,Columbus,United_States,Jens .Kaps@email.com,,1.0,Adult,CC2
91-912-286-157,Marie,Zobel,21.0,Szczecin,Poland,Marie.Zobel@corp.com,Marie.Zobel@corp.com,0.0,Adult,CC3
16-160-692-113,Svenja,Reineke,51.0,Donetsk,Ukraine,Svenja.Reineke@email.com,,1.0,Adult,CC2
39-390-975-302,Monja,Andres,26.0,The Hague,Netherlands,Monja.Andres@email.com,Monja.Andres@corp.com,1.0,Adult,CC3
31-316-520-906,Ida,Klinger,57.0,Sheffield,United_Kingdom,Ida.Klinger@email.com,,1.0,Adult,CC3
57-571-484-182,Adolf,Brandes,33.0,Lodz,Poland,Adolf .Brandes@email.com,,1.0,Adult,CC1
10-104-318-860,Frederik,Siemers,34.0,Amsterdam,Netherlands,Frederik .Siemers@email.com,,0.0,Adult,CC2
83-839-494-949,Beatrice,Horn,43.0,Duesseldorf,Germany,Beatrice.Horn@email.com,,1.0,Adult,CC1
96-961-654-686,Gero,Schurig,38.0,Munich,Germany,Gero .Schurig@email.com,,1.0,Adult,CC1
31-311-956-808,Karolina,Oster,23.0,Munich,Germany,Karolina.Oster@email.com,,1.0,Adult,CC1
40-405-994-119,Rotraut,Andresen,30.0,Stuttgart,Germany,Rotraut.Andresen@email.com,,0.0,Adult,CC2
68-686-564-754,Andre,Peetz,55.0,San Jose,United_States,Andre.Peetz@email.com,,0.0,Adult,CC1
67-675-614-317,Carl-Heinz,Buhl,50.0,Los Angeles,United_States,Carl-Heinz .Buhl@email.com,,1.0,Adult,CC3
80-801-557-728,Czeslaw,Hertlein,47.0,Charlotte,United_States,Czeslaw .Hertlein@email.com,,1.0,Adult,CC3
90-901-131-710,Bernward,Zühlke,59.0,Palma,Spain,Bernward .Zühlke@email.com,,1.0,Adult,CC3
75-758-918-215,Genoveva,Schlömer,33.0,Copenhagen,Denmark,Genoveva.Schlömer@email.com,,0.0,Adult,CC1
49-496-741-406,Hardy,Werner,21.0,Belgrade,Serbia,Hardy .Werner@email.com,,0.0,Adult,CC2
11-116-631-970,Steffen ,Kracht,60.0,Lisbon,Portugal,Steffen .Kracht@email.com,,0.0,Adult,CC3
47-477-597-756,Kirsten,Schuster,33.86,New York,United_States,Kirsten.Schuster@corp.com,Kirsten.Schuster@corp.com,0.0,Adult,CC3
86-865-157-521,Vassilios,Kölbl,42.0,Portland,United_States,Vassilios .Kölbl@email.com,Vassilios .Kölbl@corp.com,1.0,Adult,CC2
63-635-191-749,Meinolf ,Bonk,19.0,Las Vegas,United_States,Meinolf .Bonk@email.com,,1.0,Adult,CC3
99-998-209-600,Pedro ,Feiler,42.0,Hannover,Germany,Pedro .Feiler@email.com,,0.0,Adult,CC3
95-955-513-579,Ahmad ,Wiemann,30.0,Mykolayiv,Ukraine,Ahmad .Wiemann@email.com,,1.0,Adult,CC2
84-846-691-790,Philipp ,Kehr,33.86,Washington,United_States,Philipp .Kehr@email.com,,1.0,Adult,CC3
52-520-687-558,Yusuf,Bäcker,24.0,Cardiff,United_Kingdom,Yusuf .Bäcker@email.com,Yusuf .Bäcker@corp.com,0.0,Adult,CC3
55-559-579-618,Daria,Grunewald,20.0,Krakow,Poland,Daria.Grunewald@email.com,,1.0,Adult,CC3
63-633-339-526,Fridolin ,Arnold,18.0,Zagreb,Croatia,Fridolin .Arnold@email.com,,1.0,Adult,CC2
10-109-978-508,Reimund ,Westhoff,62.0,Oslo,Norway,Reimund .Westhoff@email.com,,0.0,Adult,CC1
31-313-313-862,Constantin,Dahmen,23.0,Nottingham,United_Kingdom,Constantin .Dahmen@email.com,,1.0,Adult,CC3
63-632-365-263,Franjo,Lenz,36.0,Detroit,United_States,Franjo .Lenz@email.com,,1.0,Adult,CC2
48-482-669-533,Frederic ,Moll,16.0,Koeln,Germany,Frederic .Moll@email.com,,0.0,Adolescent,CC1
84-841-435-502,Käte,Barz,45.0,Seattle,United_States,Käte.Barz@email.com,,0.0,Adult,CC3
65-657-353-335,Heinz-Josef,Otten,19.0,Mykolayiv,Ukraine,Heinz-Josef .Otten@email.com,,0.0,Adult,CC1
15-153-294-561,Maria-Theresia,Klinkhammer,22.0,Luhansk,Ukraine,Maria-Theresia.Klinkhammer@email.com,,1.0,Adult,CC2
73-738-650-647,Fritz,Walter,54.0,Zaragoza,Spain,Fritz.Walter@email.com,,0.0,Adult,CC3
83-832-813-462,Baptist ,Adam,42.0,Goeteborg,Sweden,Baptist .Adam@email.com,,0.0,Adult,CC3
81-815-951-210,Willibald,Schillinger,29.0,Genoa,Iatly,Willibald .Schillinger@email.com,,1.0,Adult,CC1
66-667-671-367,Liesa,Eckel,35.0,Minsk,Belarus,Liesa.Eckel@email.com,,1.0,Adult,CC2
50-500-458-189,Evangelia,Kühner,17.0,Bristol,United_Kingdom,Evangelia.Kühner@email.com,,0.0,Adolescent,CC2
93-934-201-121,Klaus Dieter,Sperber,18.0,Las Vegas,United_States,Klaus Dieter.Sperber@email.com,,1.0,Adult,CC3
46-469-561-159,Ercan,Jeschke,59.0,Dallas,United_States,Ercan .Jeschke@email.com,,0.0,Adult,CC2
90-900-204-679,Senta,Baldauf,50.0,Prague,Czech_Republic,Senta.Baldauf@email.com,,0.0,Adult,CC3
63-636-661-348,Harald,Grünberg,18.0,Turin,Italy,Harald.Grünberg@email.com,,0.0,Adult,CC3
47-470-446-565,Helfried ,Erdmann,35.0,Kharkiv,Ukraine,Helfried .Erdmann@email.com,,1.0,Adult,CC2
70-707-298-501,Rene,Mittelstädt,54.0,Mykolayiv,Ukraine,Rene .Mittelstädt@email.com,Rene .Mittelstädt@corp.com,0.0,Adult,CC1
58-580-586-844,Thomas,Grabowski,44.0,Hannover,Germany,Thomas.Grabowski@email.com,,1.0,Adult,CC3
44-443-536-406,Tobias,Stahl,18.0,Las Palmas de Gran Canaria,Spain,Tobias .Stahl@email.com,,1.0,Adult,CC1
29-295-775-721,Bettina,Lühr,24.0,Gdansk,Poland,Bettina.Lühr@email.com,Bettina.Lühr@corp.com,1.0,Adult,CC2
57-573-611-651,Babett,Strobl,37.0,Budapest,Hungary,Babett.Strobl@email.com,,1.0,Adult,CC1
28-284-822-820,Constance,Teufel,69.0,Stockholm,Sweden,Constance.Teufel@email.com,,1.0,Older Adult,CC1
58-582-997-731,Dirk,Jobst,33.86,Austin,United_States,Dirk .Jobst@email.com,Dirk .Jobst@corp.com,0.0,Adult,CC1
28-282-181-858,Janko,Metzler,39.0,Cardiff,United_Kingdom,Janko .Metzler@email.com,,1.0,Adult,CC2
86-861-607-680,Francoise,Wittich,51.0,Washington,United_States,Francoise.Wittich@email.com,,0.0,Adult,CC1
28-283-676-809,Erna,Wittwer,26.0,Dresden,Germany,Erna.Wittwer@email.com,,1.0,Adult,CC2
54-548-667-916,Monja,Hauschild,25.0,Sevilla,Spain,Monja.Hauschild@email.com,,1.0,Adult,CC3
42-423-530-805,Franca,Otto,23.0,Austin,United_States,Franca.Otto@email.com,,0.0,Adult,CC1
23-236-455-420,Valerie,Diehl,26.0,Sarajevo,Bosnia_and_Herzegovina,Valerie.Diehl@email.com,,1.0,Adult,CC3
36-367-777-879,Heike,Görner,51.0,Antwerpen,Belgium,Heike.Görner@email.com,,1.0,Adult,CC2
97-970-839-992,Alena,Daniels,53.0,Duisburg,Germany,Alena.Daniels@email.com,,0.0,Adult,CC3
68-687-133-931,Karl-Josef,Küchler,21.0,Turin,Italy,Karl-Josef .Küchler@email.com,,1.0,Adult,CC3
73-736-461-574,Thorsten,Evers,19.0,Sarajevo,Bosnia_and_Herzegovina,Thorsten .Evers@email.com,Thorsten .Evers@corp.com,1.0,Adult,CC1
20-206-582-236,Ingo,Oberländer,42.0,Brussels,Belgium,Ingo.Oberländer@corp.com,Ingo.Oberländer@corp.com,1.0,Adult,CC2
95-955-868-703,Heinrich,Fehrenbach,18.0,Dortmund,Germany,Heinrich .Fehrenbach@email.com,,0.0,Adult,CC3
79-794-674-942,Michaela,Bunk,51.0,Leicester,United_Kingdom,Michaela.Bunk@email.com,,0.0,Adult,CC1
53-537-897-422,Ben ,Georgi,36.0,Dnipro,Ukraine,Ben .Georgi@email.com,,0.0,Adult,CC2
46-466-366-960,Diana,Guhl,19.0,Duesseldorf,Germany,Diana.Guhl@email.com,,0.0,Adult,CC3
55-557-569-783,Hubertine,Apel,18.0,Nuernberg,Germany,Hubertine.Apel@email.com,,1.0,Adult,CC1
49-499-892-266,Cora,Teichert,45.0,San Antonio,United_States,Cora.Teichert@email.com,,0.0,Adult,CC1
11-119-635-702,Thaddäus ,Blohm,31.0,Bratislava,Slovakia,Thaddäus .Blohm@email.com,,0.0,Adult,CC3
91-916-116-155,Sara,Ostendorf,25.0,Mariupol,Ukraine,Sara.Ostendorf@email.com,,1.0,Adult,CC3
60-602-832-560,Paolo ,Dombrowski,31.0,Lisbon,Portugal,Paolo .Dombrowski@email.com,,1.0,Adult,CC3
64-647-576-392,Tatjana,Kress,46.0,Antwerpen,Belgium,Tatjana.Kress@email.com,,0.0,Adult,CC2
97-976-741-459,Ortrun,Nadler,29.0,Minsk,Belarus,Ortrun.Nadler@email.com,,0.0,Adult,CC3
20-205-517-513,Fabienne,Langenbach,43.0,Nottingham,United_Kingdom,Fabienne.Langenbach@email.com,,0.0,Adult,CC3
25-254-541-521,Benno,Sander,30.0,Goeteborg,Sweden,Benno .Sander@email.com,,1.0,Adult,CC1
47-477-443-848,Hedda,Seidl,30.0,San Diego,United_States,Hedda.Seidl@corp.com,Hedda.Seidl@corp.com,1.0,Adult,CC3
64-644-342-620,Anita,Straub,45.0,Birmingham,United_Kingdom,Anita.Straub@email.com,,1.0,Adult,CC2
67-674-361-470,Fernando,Arlt,50.0,Los Angeles,United_States,Fernando .Arlt@corp.com,Fernando .Arlt@corp.com,1.0,Adult,CC2
94-948-389-445,Adem,Bickel,53.0,Stuttgart,Germany,Adem .Bickel@email.com,,0.0,Adult,CC2
48-488-957-581,Friedrich-Karl,Pauli,27.0,Rotterdam,Netherlands,Friedrich-Karl .Pauli@email.com,,0.0,Adult,CC3
51-515-269-382,Lidwina,Claus,53.0,Antwerpen,Belgium,Lidwina.Claus@email.com,,1.0,Adult,CC3
17-177-995-978,Svenja,Frisch,33.86,El Paso,United_States,Svenja.Frisch@email.com,,1.0,Adult,CC1
33-339-564-508,Reinhild,Ewers,19.0,Gomel,Belarus,Reinhild.Ewers@email.com,,0.0,Adult,CC1
47-477-498-423,Ralf-Dieter,Kremser,39.0,Zaragoza,Spain,Ralf-Dieter .Kremser@email.com,,0.0,Adult,CC1
89-894-536-295,Vesna,Spahn,29.0,Nuernberg,Germany,Vesna.Spahn@email.com,,1.0,Adult,CC2
13-139-133-524,Bernhardine,Feist,38.0,Minsk,Belarus,Bernhardine.Feist@email.com,,1.0,Adult,CC2
28-286-678-991,Frank-Michael,Franz,31.0,Kyiv,Ukraine,Frank-Michael .Franz@email.com,,1.0,Adult,CC3
75-752-795-528,Xenia,Peetz,24.0,Murcia,Spain,Xenia.Peetz@email.com,,1.0,Adult,CC2
69-697-753-736,Lieselotte,Reuter,21.0,Dresden,Germany,Lieselotte.Reuter@email.com,Lieselotte.Reuter@corp.com,1.0,Adult,CC3
12-123-375-775,Karolina,Tittel,49.0,Bratislava,Slovakia,Karolina.Tittel@email.com,,1.0,Adult,CC1
50-505-397-630,Muzaffer ,Thelen,29.0,Palma,Spain,Muzaffer .Thelen@email.com,Muzaffer .Thelen@corp.com,0.0,Adult,CC1
10-104-680-801,Marko,Mattern,64.0,Glasgow,United_Kingdom,Marko.Mattern@email.com,,1.0,Adult,CC2
94-943-511-405,Sybilla,Klages,33.0,Szczecin,Poland,Sybilla.Klages@email.com,,1.0,Adult,CC3
48-483-190-763,Anne-Marie,Reif,22.0,Amsterdam,Netherlands,Anne-Marie.Reif@email.com,Anne-Marie.Reif@corp.com,1.0,Adult,CC3
76-768-366-536,Hilmar,Rösler,30.0,Toulouse,Franec,Hilmar .Rösler@email.com,,0.0,Adult,CC2
15-156-224-615,Felicitas,Schütt,65.0,Rome,Italy,Felicitas.Schütt@email.com,,1.0,Adult,CC3
37-377-345-218,Ulf ,Claußen,47.0,Kyiv,Ukraine,Ulf .Claußen@email.com,,1.0,Adult,CC1
95-953-543-571,Hans-Uwe,Wendland,15.0,San Antonio,United_States,Hans-Uwe .Wendland@email.com,,1.0,Adolescent,CC1
45-451-622-345,Gero,Rehbein,34.0,San Francisco,United_States,Gero .Rehbein@email.com,,0.0,Adult,CC2
61-616-632-516,Eberhard,Günzel,17.0,Kryvyi Rih,Ukraine,Eberhard .Günzel@email.com,,1.0,Adolescent,CC1
76-767-910-352,Ludmilla,Falk,46.0,Seattle,United_States,Ludmilla.Falk@email.com,,0.0,Adult,CC3
66-660-831-869,Meik ,Carl,53.0,Stockholm,Sweden,Meik .Carl@email.com,,1.0,Adult,CC2
54-541-542-473,Jörgen ,Stauch,41.0,Bristol,United_Kingdom,Jörgen .Stauch@email.com,,0.0,Adult,CC3
40-401-613-276,Dörte,Heckmann,41.0,Minsk,Belarus,Dörte.Heckmann@email.com,,1.0,Adult,CC2
96-969-749-579,Siegfried ,Ahrens,41.0,Los Angeles,United_States,Siegfried .Ahrens@email.com,,1.0,Adult,CC2
31-315-278-795,Darko,Abt,27.0,Szczecin,Poland,Darko .Abt@email.com,,1.0,Adult,CC3
97-976-933-308,Raphael ,Post,31.0,Phoenix,United_States,Raphael .Post@email.com,,1.0,Adult,CC2
72-723-529-356,Timo,Hoff,43.0,San Diego,United_States,Timo .Hoff@email.com,,1.0,Adult,CC1
71-712-857-491,Raymond,Bott,42.0,Glasgow,United_Kingdom,Raymond .Bott@email.com,,1.0,Adult,CC1
88-887-215-622,Marta,Knittel,31.0,Columbus,United_States,Marta.Knittel@email.com,,1.0,Adult,CC3
87-870-141-254,Marc,Kley,29.0,Duesseldorf,Germany,Marc .Kley@email.com,Marc .Kley@corp.com,0.0,Adult,CC2
62-622-843-498,Urs,Edel,58.0,Palma,Spain,Urs .Edel@email.com,,1.0,Adult,CC2
21-212-859-500,Bernadette,Falke,49.0,Fort Worth,United_States,Bernadette.Falke@email.com,,1.0,Adult,CC1
40-409-551-205,Krista,Kienle,34.0,Sevilla,Spain,Krista.Kienle@email.com,,0.0,Adult,CC2
43-431-811-103,Josef,Milde,39.0,Sarajevo,Bosnia_and_Herzegovina,Josef .Milde@email.com,,1.0,Adult,CC2
17-174-609-614,Christiane,Kreis,38.0,Zaragoza,Spain,Christiane.Kreis@email.com,,0.0,Adult,CC2
61-618-671-723,Branko,Wiebe,48.0,Portland,United_States,Branko .Wiebe@email.com,,0.0,Adult,CC1
76-765-794-727,Helmut,Greiner,35.0,Cardiff,United_Kingdom,Helmut.Greiner@email.com,,1.0,Adult,CC3
28-287-885-386,Anne-Katrin,Schaffer,56.0,Luhansk,Ukraine,Anne-Katrin.Schaffer@email.com,,1.0,Adult,CC2
44-446-418-514,Hella,Hofmeister,33.0,Kharkiv,Ukraine,Hella.Hofmeister@email.com,Hella.Hofmeister@corp.com,1.0,Adult,CC3
24-248-779-736,Catharina,Döll,29.0,Philadelphia,United_States,Catharina.Döll@email.com,,1.0,Adult,CC2
35-359-110-221,Hartwig,Rick,57.0,Budapest,Hungary,Hartwig .Rick@email.com,,1.0,Adult,CC1
29-291-989-370,Rosemarie,Gilles,39.0,Goeteborg,Sweden,Rosemarie.Gilles@email.com,,0.0,Adult,CC3
65-653-515-425,Larissa,Wirtz,21.0,Skopje,North_Macedonia,Larissa.Wirtz@email.com,,1.0,Adult,CC3
75-751-256-973,Jaroslav,Hölzel,21.0,Turin,Italy,Jaroslav .Hölzel@email.com,,0.0,Adult,CC1
60-609-433-714,Lutz ,Kunkel,38.0,Memphis,United_States,Lutz .Kunkel@email.com,,1.0,Adult,CC2
64-640-602-599,Alexandra,Häuser,28.0,Munich,Germany,Alexandra.Häuser@email.com,,0.0,Adult,CC1
74-744-914-497,Anna-Marie,Hasse,37.0,Bristol,United_Kingdom,Anna-Marie.Hasse@email.com,,1.0,Adult,CC2
90-909-646-880,Dora,Friedemann,27.0,Sevastopol,Ukraine,Dora.Friedemann@email.com,,0.0,Adult,CC3
79-798-580-467,Lidia,Rohde,39.0,Marseille,France,Lidia.Rohde@email.com,,0.0,Adult,CC2
56-560-106-468,Elizabeth,Marks,63.0,Las Vegas,United_States,Elizabeth.Marks@corp.com,Elizabeth.Marks@corp.com,0.0,Adult,CC3
60-607-720-818,Daria,Laumann,41.0,San Jose,United_States,Daria.Laumann@corp.com,Daria.Laumann@corp.com,1.0,Adult,CC1
57-577-479-432,Damian,Vollrath,17.0,Columbus,United_States,Damian .Vollrath@email.com,,0.0,Adolescent,CC2
93-932-506-641,Rosina,Sandner,61.0,Oklahoma City,United_States,Rosina.Sandner@email.com,,1.0,Adult,CC3
84-843-416-695,Amelie,Messner,33.0,Sevilla,Spain,Amelie.Messner@email.com,,0.0,Adult,CC2
47-470-443-380,Geert ,Reischl,16.0,Glasgow,United_Kingdom,Geert .Reischl@email.com,,0.0,Adolescent,CC1
85-854-677-695,Björn,Wetzel,42.0,Sheffield,United_Kingdom,Björn.Wetzel@email.com,,1.0,Adult,CC1
24-242-688-256,Eva,Pfennig,67.0,Milan,Italy,Eva.Pfennig@email.com,,1.0,Older Adult,CC1
32-323-172-413,Magda,Escher,22.0,Mykolayiv,Ukraine,Magda.Escher@email.com,,0.0,Adult,CC1
64-640-202-708,Antje,Brenner,30.0,Milan,Italy,Antje.Brenner@email.com,,1.0,Adult,CC2
56-562-981-715,Franjo,Heigl,51.0,Gomel,Belarus,Franjo .Heigl@email.com,,1.0,Adult,CC2
56-568-993-169,Hartmuth,Giese,34.0,Oklahoma City,United_States,Hartmuth .Giese@email.com,,0.0,Adult,CC2
85-859-392-887,Birthe,Mühle,28.0,Sevastopol,Ukraine,Birthe.Mühle@email.com,,0.0,Adult,CC3
33-339-853-120,Aldo,Drews,18.0,Phoenix,United_States,Aldo .Drews@email.com,,1.0,Adult,CC3
39-399-399-833,Silvia,Reiter,27.0,Milan,Italy,Silvia.Reiter@email.com,,0.0,Adult,CC3
24-248-761-914,Egbert,Schroeder,55.0,Riga,Latvia,Egbert .Schroeder@email.com,,1.0,Adult,CC3
56-566-238-102,Britta,Bolte,16.0,Dresden,Germany,Britta.Bolte@email.com,,1.0,Adolescent,CC2
96-969-301-902,Hanny,Pfeiffer,25.0,Stuttgart,Germany,Hanny.Pfeiffer@email.com,,0.0,Adult,CC2
52-521-807-482,Torsten,Stuber,32.0,Birmingham,United_Kingdom,Torsten .Stuber@email.com,,1.0,Adult,CC2
41-412-680-711,Kira,Fleckenstein,55.0,Helsinki,Finland,Kira.Fleckenstein@email.com,,1.0,Adult,CC2
66-668-182-215,Heinz-Georg,Ladwig,18.0,Budapest,Hungary,Heinz-Georg .Ladwig@email.com,,1.0,Adult,CC3
30-304-783-270,Dariusz,Faßbender,26.0,New York,United_States,Dariusz .Faßbender@email.com,,0.0,Adult,CC3
73-739-621-991,René,Demmer,27.0,Sevilla,Spain,René.Demmer@email.com,,1.0,Adult,CC3
69-690-751-135,Anika,Spiekermann,21.0,Mykolayiv,Ukraine,Anika.Spiekermann@email.com,,1.0,Adult,CC1
12-129-229-505,Torsten,Schurig,21.0,Charlotte,United_States,Torsten .Schurig@email.com,,1.0,Adult,CC2
31-314-806-141,Annette,Lackner,47.0,Lisbon,Portugal,Annette.Lackner@email.com,,0.0,Adult,CC2
17-175-159-975,Almut,Steuer,65.0,Zaporizhia,Ukraine,Almut.Steuer@email.com,,1.0,Adult,CC2
71-719-570-471,Erik ,Brück,33.0,Sector 3,Romania,Erik .Brück@email.com,,0.0,Adult,CC2
11-114-912-872,Christian,Wilde,42.0,Skopje,North_Macedonia,Christian.Wilde@email.com,,0.0,Adult,CC3
59-595-619-774,Hans,Hellmann,16.0,Bochum,Germany,Hans.Hellmann@email.com,,1.0,Adolescent,CC2
85-853-956-795,Roderich,Baumgärtner,45.0,Las Palmas de Gran Canaria,Spain,Roderich .Baumgärtner@email.com,,1.0,Adult,CC1
48-486-379-899,Timo ,Theiß,16.0,Bochum,Germany,Timo .Theiß@email.com,,0.0,Adolescent,CC3
89-890-915-344,Helmuth ,Burger,29.0,Dublin,Ireland,Helmuth .Burger@email.com,,1.0,Adult,CC2
90-904-810-749,Andreas,Ochs,20.0,Portland,United_States,Andreas .Ochs@email.com,,0.0,Adult,CC3
28-280-274-447,Heiko ,Maaßen,26.0,Koeln,Germany,Heiko .Maaßen@email.com,Heiko .Maaßen@corp.com,0.0,Adult,CC3
56-568-126-920,Adriana,Wenzel,60.0,Mariupol,Ukraine,Adriana.Wenzel@corp.com,Adriana.Wenzel@corp.com,1.0,Adult,CC3
57-579-991-375,Edith,Hinz,58.0,Odessa,Ukraine,Edith.Hinz@email.com,,1.0,Adult,CC1
17-173-432-243,Mara,Linden,24.0,Stuttgart,Germany,Mara.Linden@email.com,,1.0,Adult,CC2
70-708-818-106,Heide-Marie,Dewald,48.0,Skopje,North_Macedonia,Heide-Marie.Dewald@email.com,,0.0,Adult,CC3
47-477-400-672,Janet,Dahlmann,17.0,Bochum,Germany,Janet.Dahlmann@email.com,,1.0,Adolescent,CC3
91-914-482-392,Eckart,Rech,52.0,Amsterdam,Netherlands,Eckart .Rech@email.com,,1.0,Adult,CC3
63-636-505-765,Mirja,Blume,32.0,Mykolayiv,Ukraine,Mirja.Blume@email.com,,0.0,Adult,CC3
10-108-710-917,Tom,Weishaupt,16.0,Portland,United_States,Tom .Weishaupt@email.com,,0.0,Adolescent,CC3
87-879-401-538,Heiko ,Maschke,38.0,Manchester,United_Kingdom,Heiko .Maschke@email.com,Heiko .Maschke@corp.com,0.0,Adult,CC3
12-121-103-391,Christoph,Johannsen,36.0,Hannover,Germany,Christoph.Johannsen@email.com,Christoph.Johannsen@corp.com,1.0,Adult,CC1
62-623-285-584,Semra,Fox,32.0,Helsinki,Finland,Semra.Fox@email.com,,1.0,Adult,CC1
14-146-517-508,Cäcilia,Rüter,25.0,Prague,Czech_Republic,Cäcilia.Rüter@email.com,,0.0,Adult,CC3
32-325-966-484,Leopoldine,Osterloh,55.0,Zaporizhia,Ukraine,Leopoldine.Osterloh@email.com,,0.0,Adult,CC2
27-273-164-649,Daniel,Schulze,19.0,Indianapolis,United_States,Daniel.Schulze@email.com,,1.0,Adult,CC1
21-214-370-648,Curt,Radloff,18.0,Portland,United_States,Curt .Radloff@email.com,,1.0,Adult,CC3
58-582-726-327,Leonard ,Niermann,47.0,Sheffield,United_Kingdom,Leonard .Niermann@email.com,,1.0,Adult,CC1
64-642-414-854,Erica,Siegmund,39.0,Gomel,Belarus,Erica.Siegmund@email.com,,1.0,Adult,CC3
27-277-864-839,Ayse,Häusler,18.0,Sevastopol,Ukraine,Ayse.Häusler@email.com,,0.0,Adult,CC1
74-745-118-883,Rüdiger,Speicher,29.0,El Paso,United_States,Rüdiger .Speicher@email.com,,0.0,Adult,CC2
38-382-154-210,Philip ,Moll,43.0,Charlotte,United_States,Philip .Moll@email.com,,0.0,Adult,CC1
41-417-310-250,Wilhelm,Dengler,49.0,Krakow,Poland,Wilhelm.Dengler@corp.com,Wilhelm.Dengler@corp.com,0.0,Adult,CC2
21-217-843-603,Anny,Vogelsang,33.0,Rotterdam,Netherlands,Anny.Vogelsang@email.com,,1.0,Adult,CC2
23-231-165-436,Thorsten,Marks,27.0,Chicago,United_States,Thorsten.Marks@email.com,,0.0,Adult,CC1
62-620-845-581,Astrid,Dammann,67.0,Las Palmas de Gran Canaria,Spain,Astrid.Dammann@email.com,,1.0,Older Adult,CC3
75-755-939-585,Marina,Janzen,32.0,Jacksonville,United_States,Marina.Janzen@email.com,,1.0,Adult,CC1
50-503-271-385,Josef,Heim,19.0,San Diego,United_States,Josef .Heim@email.com,,0.0,Adult,CC2
28-282-881-307,Anette,Walther,45.0,Helsinki,Finland,Anette.Walther@email.com,,1.0,Adult,CC1
97-973-292-855,Carmine,Beller,33.0,Malaga,Spain,Carmine.Beller@email.com,,1.0,Adult,CC1
19-196-621-974,Gundel,Diekmann,37.0,The Hague,Netherlands,Gundel.Diekmann@email.com,Gundel.Diekmann@corp.com,0.0,Adult,CC1
73-738-177-791,Nurten,Behling,33.86,Mariupol,Ukraine,Nurten.Behling@email.com,,1.0,Adult,CC1
27-271-923-608,Ole,Thies,38.0,Barcelona,Spain,Ole .Thies@email.com,,0.0,Adult,CC1
48-480-603-516,Lotte,Jentsch,49.0,Mariupol,Ukraine,Lotte.Jentsch@email.com,,1.0,Adult,CC1
69-692-438-953,Siegfried,Adams,64.0,Szczecin,Poland,Siegfried .Adams@email.com,,1.0,Adult,CC3
99-996-282-163,Silva,Schuh,33.0,Budapest,Hungary,Silva.Schuh@email.com,,0.0,Adult,CC3
64-644-142-396,Ute,Boy,34.0,Luhansk,Ukraine,Ute.Boy@email.com,,0.0,Adult,CC3
78-787-762-485,Klaus-Dieter,Rombach,28.0,Mariupol,Ukraine,Klaus-Dieter .Rombach@email.com,,1.0,Adult,CC3
68-680-907-593,Knut,Hölzl,28.0,Charlotte,United_States,Knut .Hölzl@email.com,,0.0,Adult,CC1
